data/youssf02:59:40.jpg,0.0
data/youssf02:59:41.jpg,0.0
data/youssf02:59:42.jpg,0.0
data/youssf02:59:43.jpg,0.0
data/youssf02:59:44.jpg,0.0
data/youssf02:59:45.jpg,0.0
data/youssf02:59:46.jpg,0.0
data/youssf02:59:47.jpg,0.0
data/youssf02:59:48.jpg,0.0
data/youssf02:59:49.jpg,0.0
data/youssf02:59:50.jpg,0.0
data/youssf02:59:51.jpg,0.0
data/youssf02:59:52.jpg,0.0
data/youssf02:59:53.jpg,0.0
data/youssf02:59:54.jpg,0.0
data/youssf02:59:55.jpg,0.0
data/youssf02:59:56.jpg,0.0
data/youssf02:59:57.jpg,0.0
data/youssf02:59:58.jpg,0.0
data/youssf02:59:59.jpg,0.0
data/youssf03:00:00.jpg,0.0
data/youssf03:00:01.jpg,0.0
data/youssf03:00:02.jpg,0.0
data/youssf03:00:03.jpg,0.0
data/youssf03:00:04.jpg,0.0
data/youssf03:00:05.jpg,0.0
data/youssf03:00:06.jpg,0.0
data/youssf03:00:07.jpg,0.0
data/youssf03:00:08.jpg,0.0
data/youssf03:00:09.jpg,0.0
data/youssf03:00:10.jpg,0.0
data/youssf03:00:11.jpg,0.0
data/youssf03:00:12.jpg,0.0
data/youssf03:00:13.jpg,0.0
data/youssf03:00:14.jpg,0.0
data/youssf03:00:15.jpg,0.0
data/youssf03:00:16.jpg,0.0
data/youssf03:00:17.jpg,0.0
data/youssf03:00:18.jpg,0.0
data/youssf03:00:19.jpg,0.0
data/youssf03:00:20.jpg,0.0
data/youssf03:00:21.jpg,0.0
data/youssf03:00:22.jpg,0.0
data/youssf03:00:23.jpg,0.0
data/youssf03:00:24.jpg,0.0
data/youssf03:00:25.jpg,0.0
data/youssf03:00:26.jpg,0.0
data/youssf03:00:27.jpg,0.0
data/youssf03:00:28.jpg,0.0
data/youssf03:00:29.jpg,0.0
data/youssf03:00:30.jpg,0.0
data/youssf03:00:31.jpg,0.01
data/youssf03:00:32.jpg,0.27
data/youssf03:00:33.jpg,0.42
data/youssf03:00:34.jpg,0.47
data/youssf03:00:35.jpg,0.0
data/youssf03:00:36.jpg,0.01
data/youssf03:00:37.jpg,0.26
data/youssf03:00:38.jpg,0.0
data/youssf03:00:39.jpg,0.09
data/youssf03:00:40.jpg,0.4
data/youssf03:00:41.jpg,0.59
data/youssf03:00:42.jpg,0.0
data/youssf03:00:43.jpg,-0.02
data/youssf03:00:44.jpg,-0.02
data/youssf03:00:45.jpg,-0.13
data/youssf03:00:46.jpg,-0.24
data/youssf03:00:47.jpg,0.0
data/youssf03:00:48.jpg,0.0
data/youssf03:00:49.jpg,0.0
data/youssf03:00:50.jpg,0.0
data/youssf03:00:51.jpg,0.0
data/youssf03:00:52.jpg,-0.05
data/youssf03:00:53.jpg,-0.29
data/youssf03:00:54.jpg,-0.29
data/youssf03:00:55.jpg,-0.29
data/youssf03:00:56.jpg,0.0
data/youssf03:00:57.jpg,0.0
data/youssf03:00:58.jpg,-0.01
data/youssf03:00:59.jpg,-0.31
data/youssf03:01:00.jpg,-0.57
data/youssf03:01:01.jpg,0.0
data/youssf03:01:02.jpg,0.0
data/youssf03:01:03.jpg,0.0
data/youssf03:01:04.jpg,0.0
data/youssf03:01:05.jpg,0.0
data/youssf03:01:06.jpg,-0.08
data/youssf03:01:07.jpg,-0.4
data/youssf03:01:08.jpg,-0.56
data/youssf03:01:09.jpg,0.0
data/youssf03:01:10.jpg,0.0
data/youssf03:01:11.jpg,0.0
data/youssf03:01:12.jpg,0.0
data/youssf03:01:13.jpg,0.0
data/youssf03:01:14.jpg,0.0
data/youssf03:01:15.jpg,0.0
data/youssf03:01:16.jpg,0.0
data/youssf03:01:17.jpg,0.0
data/youssf03:01:18.jpg,0.0
data/youssf03:01:19.jpg,0.0
data/youssf03:01:20.jpg,0.0
data/youssf03:01:21.jpg,0.0
data/youssf03:01:22.jpg,0.0
data/youssf03:01:23.jpg,0.0
data/youssf03:01:24.jpg,-0.09
data/youssf03:01:25.jpg,-0.25
data/youssf03:01:26.jpg,0.0
data/youssf03:01:27.jpg,0.0
data/youssf03:01:28.jpg,0.0
data/youssf03:01:29.jpg,0.0
data/youssf03:01:30.jpg,0.0
data/youssf03:01:31.jpg,0.0
data/youssf03:01:32.jpg,0.0
data/youssf03:01:33.jpg,0.0
data/youssf03:01:34.jpg,0.0
data/youssf03:01:35.jpg,0.0
data/youssf03:01:36.jpg,-0.05
data/youssf03:01:37.jpg,-0.21
data/youssf03:01:38.jpg,0.0
data/youssf03:01:39.jpg,0.0
data/youssf03:01:40.jpg,0.0
data/youssf03:01:41.jpg,0.0
data/youssf03:01:42.jpg,0.0
data/youssf03:01:43.jpg,0.0
data/youssf03:01:44.jpg,0.0
data/youssf03:01:45.jpg,0.0
data/youssf03:01:46.jpg,0.0
data/youssf03:01:47.jpg,0.0
data/youssf03:01:48.jpg,0.0
data/youssf03:01:49.jpg,0.0
data/youssf03:01:50.jpg,0.06
data/youssf03:01:51.jpg,0.23
data/youssf03:01:52.jpg,0.0
data/youssf03:01:53.jpg,-0.01
data/youssf03:01:54.jpg,-0.01
data/youssf03:01:55.jpg,0.0
data/youssf03:01:56.jpg,-0.01
data/youssf03:01:57.jpg,-0.12
data/youssf03:01:58.jpg,-0.12
data/youssf03:01:59.jpg,-0.13
data/youssf03:02:00.jpg,-0.13
data/youssf03:02:01.jpg,-0.13
data/youssf03:02:02.jpg,-0.13
data/youssf03:02:03.jpg,-0.13
